,Order,Destination,Address,Tag,DriveCourseID,PlaceID,latitude,longitude,LocalID
566,1,서남문대교,전라남도 신안군 비금면,#인문학 #드라이브 #연도교 #다리 #건축물 #조형물 #관광지 #바다경치 #드라이브여행 #대교 #흑산도 #홍도  ,259,567,34.7152241,125.937452,7
567,1,해운대 달맞이길,부산광역시 해운대구 달맞이길 190,#해운대달맞이길 #경상권 #걷기길 #야경투어 #연인과함께 #친구와함께 #자연 #바다풍경 #드라이브여행 #관광지            ,260,568,35.15771936,129.1825699,6
568,1,저구마을,경상남도 거제시 남부면 저구2길 15,#관광지 #저구마을 #저구마을수국동산 #수국 #남부면수국축제 #수국축제 #수국동산,261,569,34.73277026,128.6078424,5
569,1,초지대교,인천광역시 강화군 길상면,#대교 #드라이브여행 #드라이브 #인천 #강화대교 #경치좋은곳 #연인과함께 #관광지 #바다내음 #바다경치      ,262,570,37.62837524,126.5332211,1
570,1,여수 가사리 생태공원,전라남도 여수시 소라면 관기길 327,#관광지 #여수가사리갈대밭 #갈대밭 #산책코스 #전라남도여행 #전라남도여행지추천 #여수여행 #여수여행지 ,263,571,34.74833959,127.5944942,7
571,1,최정산,대구광역시 달성군 가창면 주리2길,#자연 #관광지 #자연환경 #자연관광지 #자연좋은곳 #자연풍경 #자연여행 #자연속으로 #등산 #등산객    #최정산드라이브   ,264,572,35.75732994,128.5946103,6
572,1,남면 벚꽃길,충청남도 태안군 남면 달산포로 311,#관광지 #태안남면벚꽃길 #태안벚꽃길 #남면벚꽃 #벚꽃개화 #벚꽃길드라이브 #벚꽃터널 #달산리벚꽃 #달산포해수욕장,265,573,36.67176536,126.2981322,3
573,1,지리산 가는길,경상남도 함양군 휴천면,#자연 #자연환경 #자연관광지 #자연좋은곳 #자연풍경 #자연여행 #경치좋은곳 #경치여행 #경상남도여행 #드라이브코스 #드라이브여행     ,266,574,35.47335431,127.7021188,5
574,1,종달리수국길,제주특별자치도 제주시 구좌읍 종달리 112-4,#관광지 #제주여행 #종달리 #제주도수국 #제주도해안길 #제주가볼만한곳 #제주드라이브 #수국명소 #종달리수국길,267,575,33.50997428,126.9073118,9
575,1,횡성자연휴양림,강원특별자치도 횡성군 갑천면 정포로430번길 113,#자연 #휴양여행 #힐링 #강원권 #관광지 #휴식하기좋은곳 #휴식공간 #힐링여행 #자연환경 #자연좋은곳 #자연풍경        ,268,576,37.5390977,128.1118745,2
576,1,의림지솔밭공원,충청북도 제천시 의림지로 33,#관광지 #제천여행 #제천아기랑 #제천드라이브 #제천산책 #제천가족나들이장소 #제천공원 #제천물놀이 ,269,577,37.1741833,128.2080794,3
577,1,한산도 망산,경상남도 통영시 한산면 하소리,#자연 #경상권 #망산 #전망 #등산 #송림욕 #관광지 #자연환경 #자연좋은곳 #자연풍경 #바다경치 #경치좋은곳    ,270,578,34.77030845,128.4925236,5
578,1,제주 하도리 철새도래지,제주특별자치도 제주시 구좌읍 하도리,#제주하도리철새도래지 #제주권 #생태관광 #가족여행 #데이트코스 #걷기길 #전망좋은곳 #체험학습 #드라이브여행    ,271,579,33.52047007,126.8905991,9
579,1,함안경비행장 (성우항공산업),경상남도 함안군 법수면 악양길 43,#관광지 #항공체험 #이색체험 #체험프로그램 #경비행장 #힐링여행 #자유여행 #남녀노소 #함안여행 #함안가볼만한곳   ,272,580,35.33002991,128.3870874,5
580,1,영도 하늘전망대,부산광역시 영도구 절영로 321,#관광지 #부산드라이브 #야경촬영장소 #노을명소 #전망대 #부산스노클링 #부산노을명소 #데이트명소 #부산야경명소,273,581,35.07196271,129.0548556,4
581,1,만항재,강원특별자치도 정선군 고한읍 함백산로 865,#만항재 #정선가볼만한곳 #눈꽃명소 #함백산 #드라이브여행 #풍경여행 #관광지 #운탄고도 #만항재운탄고도 #자전거여행,274,582,37.14863546,128.899071,2
582,1,두창저수지,경기도 용인시 처인구 원삼면 두창호수로 239-1,#관광지 #두창저수지 #두창호수 #드라이브코스 #차박하기좋은곳 #두창낚시터 #산책하기좋은 #캠핑,275,583,37.15255039,127.3404165,1
583,1,금강생태공원(서천생태공원),충청남도 서천군 마서면 장산로 916,#관광지 #서천여행 #생태공원 #서천데이트코스 #서천산책 #서천공원 #서천드라이브,276,584,36.02283909,126.7427008,3
584,1,삼랑진 양수발전소 홍보관,경상남도 밀양시 삼랑진읍 행곡로 38,#문화시설 #양수발전소홍보관 #아이와함께 #가족과함께 #양수발전소 #천태호 #안태호 #에너지팜,277,585,35.41292117,128.8759479,5
585,1,신흥레저타운,경기도 양주시 장흥면 삼상리,#신흥레저타운 #수영장 #여름여행 #여름방학가볼만한곳 #연인과함께 #데이트코스 #서울근교여행 #수도권         ,278,586,37.717825,126.9484361,1
586,1,황영조 기념공원,강원특별자치도 삼척시 근덕면 초곡길 176,#황영조기념공원 #테마공원 #강원권 #기념관 #연중무휴 #관광지 #휴식하기좋은곳 #휴식하기 #휴식여행 #휴식공간      ,279,587,37.30728047,129.2947031,2
587,1,아양기찻길,대구광역시 동구 해동로 82,#아양기찻길 #경상권 #근대산업유산 #연중무휴 #야경투어 #관광지 #드라이브코스 #드라이브여행 #드라이브 #데이트      ,280,588,35.89034903,128.6383389,6
588,1,천불천탑,경상남도 합천군 가회면 산두길 191-41,#관광지 #합천군 #불교성지 #기도도량 #여행지 #용탑스님 #석탑 #천불천탑 #2023_설날_소원,281,589,35.4881838,128.0495906,5
589,1,옥계항,강원특별자치도 강릉시 옥계면 주수리 558,#관광지 #경치좋은곳 #바다경치 #바다내음 #항구 #항만 #경치여행 #남녀노소 #자연환경 #자연좋은곳 #드라이브여행,282,590,37.61958989,129.0588673,2
590,1,노산리 솔밭 자연유원지,충청북도 청주시 서원구 현도면 노산리 899,#관광지 #청주여행 #청주유원지 #청주드라이브 #청주공원 #청주산책 #강변캠핑 #청주데이트코스,283,591,36.45330763,127.4411824,3
591,1,갈목해변,충청남도 서천군 마서면 송석리,#관광지 #서천여행 #서천데이트코스 #서천산책 #서천해변 #서천드라이브,284,592,36.07704496,126.6359118,3
592,1,김녕오조해안도로,제주특별자치도 제주시 구좌읍 월정리 1400-36,#관광지 #제주여행 #월정리해안도로 #제주드라이브 #김녕오조해안도로 #제주가볼만한곳 #올레20코스,285,593,33.56402728,126.7759997,9
593,1,제암리 3.1운동 순국기념관,경기도 화성시 향남읍 제암길 50,#제암리3.1운동순국기념관 #기념관 #전통&역사문화체험 #교과서속여행 #서울근교여행 #수도권 #당일치기여행,286,594,37.12615655,126.8922134,1
594,1,비암사 도깨비도로,세종특별자치시  비암사길 137 비암사,#체험 #귀신 #도깨비도로 #도깨비 #공포체험 #호러 #이색체험 #아이와함께 #친구와함께 #여름방학여행        ,287,595,36.61091012,127.1918783,3
595,1,월성계곡,경상남도 거창군 북상면 월성리,#자연 #관광지 #여름피서지 #여름여행 #여름가볼만한곳 #가족과함께 #아이와함께 #휴식하기좋은곳 #자연환경         ,288,596,35.75794201,127.72972,5
596,1,팔영대교,전라남도 고흥군 영남면,#관광지 #경치좋은곳 #경치여행 #바다경치 #드라이브여행 #드라이브코스 #연인과함께 #고흥바다 #고흥여행 #남녀노소,289,597,34.63089827,127.4959919,7
597,1,이사부길(새천년해안도로),강원특별자치도 삼척시 새천년도로 61-18,#드라이브코스 #드라이브여행 #해안드라이브 #경치좋은곳 #바다경치 #자연환경 #자연좋은곳 #연인과함께 #친구와함께       ,290,598,37.43928542,129.188028,2
598,1,미래지 농촌 테마공원(미래지 농어촌 테마공원),충청북도 청주시 청원구 오창읍 용두리 1-13,#관광지 #청주여행 #청주캠핑 #청주드라이브 #청주산책 #청주공원 #청주데이트코스,291,599,36.73174447,127.4042336,3
599,1,거제도,경상남도 거제시 거제면 거제도,#자연 #관광지 #거제대교 #거가대교 #장승포항 #해금강 #외도보타니아 #거제관광 #매미성,292,600,34.85482444,128.5172415,5
600,1,송산유원지,광주광역시 광산구 박호등임로 43-1,#송산유원지 #무료입장 #유원지 #자연좋은곳 #아이와함께 #가족여행 #친구와함께 #연인과함께 #체험학습 #데이트코스         ,293,601,35.15871215,126.7361567,7
601,1,전곡항 부잔교,경기도 화성시 서신면 전곡항로 21-4,#관광지 #전곡항부잔교 #서해여행 #일몰명소 #바다낚시 #차박 #바다여행 #드라이브코스,294,602,37.1870786,126.6520669,1
602,1,대성저수지,경상북도 김천시 아포읍 대성지1길 593-43,#관광지 #대성저수지 #김천저수지 #김천가볼만한곳,295,603,36.12114385,128.2702233,6
603,1,"남양주 홍릉(고종과 명성황후)과 유릉(순종과 순명,순정 황후) [[유네스코 세계유산]]",경기도 남양주시 홍유릉로 352-1,#남양주홍릉과유릉 #유네스코세계문화유산 #교과서속여행 #서울근교여행 #수도권 #당일치기여행 #아이와함께                 ,296,604,37.63155642,127.2096231,1
604,1,안태공원,경상남도 밀양시 삼랑진읍 행곡로 215,#관광지 #밀양시 #천태호 #안태호 #양수발전소 #여행지 #삼랑진 #호수공원,297,605,35.4228174,128.8824193,5
605,1,장지리저수지,경기도 화성시 경기동로 378,#관광지 #장지저수지 #장지생태문화공원 #산책코스 #장지리저수지 #화성가볼만한곳 #드라이브코스,298,606,37.15187131,127.1088569,1
606,1,삼성화재 모빌리티뮤지엄,경기도 용인시 처인구 포곡읍 에버랜드로376번길 171,#삼성화재교통박물관 #자동차 #수도권 #아이와함께 #이색체험 #박물관 #체험학습 #전시관 #삼성화재             ,299,607,37.30036163,127.2169347,1
607,1,불영계곡 (경북 동해안 국가지질공원),경상북도 울진군 울진읍 불영계곡로 2758,#자연 #경상권 #계곡 #명승 #자연유산 #자연좋은곳 #경치좋은곳 #피서여행 #드라이브여행 #관광지      ,300,608,36.96607009,129.3205334,6
608,1,용평터널,경상남도 밀양시 용평로 330-7,#관광지 #경남가볼만한곳 #기차터널 #경상남도_여행지_추천 #경남권 #사진명소,301,609,35.49866253,128.779954,5
609,1,안민고개,경상남도 창원시 성산구 안민동 장복산 일대,#자연 #관광지 #걷기 #벚꽃 #힐링 #경상남도 #연인과함께 #가족과함께,302,610,35.16519812,128.6765082,5
610,1,대청댐 전망대,충청북도 청주시 상당구 문의면 대청호반로 206,#관광지 #청주여행 #대청댐전망대 #청주드라이브 #청주전망대 #청주대청댐 #청주산책,303,611,36.47966649,127.4843917,3
611,1,낭하리해변,인천광역시 옹진군 영흥면 선재리 430-90,#낭하리해변 #사진찍기좋은바다 #서울근교바다 #낭하리해수욕장 #그대에게 #러블리즈촬영지 #관광지,304,612,37.24114513,126.5266629,1
612,1,동월계곡,충청남도 공주시 반포면 동월1길 238,#관광지 #공주여행 #공주데이트코스 #공주계곡 #공주산책 #공주드라이브,305,613,36.33760655,127.2599768,3
613,1,양촌자연휴양림,충청남도 논산시 양촌면 매죽헌로1723번길 176-23,#관광지 #논산여행 #논산물놀이 #논산드라이브 #논산휴양림 #논산산책 #논산데이트코스,306,614,36.1572797,127.2465217,3
614,1,영천 자천리 오리장림,경상북도 영천시 화북면 자천리,#오리장림 #자천숲 #경상권 #천연기념물 #자연유산 #생태관광지 #자연 #자연좋은곳 #드라이브여행 #관광지,307,615,36.10416607,128.914939,6
615,1,용문산 백운봉,경기도 양평군 용문면 연수리,#자연 #수도권 #용문산 #백운봉 #산 #등산 #관광지 #양평백운봉 #용문산자연휴양림,308,616,37.51963938,127.5429655,1
616,1,비인해수욕장,충청남도 서천군 비인면 갯벌체험로 492-24,#관광지 #서천여행 #비인해수욕장 #서천가족여행 #서천갯벌체험 #서천해수욕장 #서천드라이브,309,617,36.13354036,126.5822873,3
617,1,압해도선착장,전라남도 신안군 압해읍 천사로 13,#관광지 #압해도선착장 #요트선착장 #1004섬요트관광 #압해도 #신안배낚시 #신안여행 #목포야경 #신안섬여행,310,618,34.81499466,126.3575042,7
618,1,탄도인공습지공원,경기도 화성시 송산면 지화리,#관광지 #탄도인공습지공원 #갈대밭 #생태학습 #화성드라이브 #화성가볼만한곳 #일몰명소,311,619,37.21130112,126.6709117,1
619,1,유엔군 초전기념비,경기도 오산시 경기대로 742,#유엔군초전기념비 #전통&역사문화체험 #수도권 #서울근교여행 #당일치기여행 #아이와함께 #친구와함께     #드라이브여행      ,312,620,37.18378601,127.0498447,1
620,1,일몰공원,전라남도 완도군 군외면 대문리,#관광지 #완도여행 #공원 #완도공원 #바다전망대 #일몰명소 #완도일몰명소 #완도바다전망대,313,621,34.36175576,126.6420039,7
621,1,국립 대관령자연휴양림,강원특별자치도 강릉시 성산면 어흘리 삼포암길 133,#국립대관령자연휴양림 #휴양림 #자연좋은곳 #등산로 #친구와함께 #아이와함께 #연인과함께 #가족여행             ,314,622,37.70927691,128.7815479,2
622,1,포천 산정호수,경기도 포천시 영북면 산정호수로411번길 104,#포천산정호수 #서울근교여행 #수도권 #당일치기여행 #아이와함께 #친구와함께 #가족여행 #체험학습 #나들이  #드라이브여행          ,315,623,38.06883809,127.3221029,1
623,1,대저수문 생태공원,부산광역시 강서구 대저1동 279-9,#관광지 #대저수문생태공원 #피크닉 #낙동강 #대저수문 #가족나들이 #생태공원,316,624,35.23009663,128.9924095,4
624,1,조선일보미술관,서울특별시 중구 세종대로21길 33,#조선일보미술관 #전시관 #미술관 #예술 #친구와함께 #아이와함께 #연인과함께 #데이트코스 #체험학습 #나들이   #드라이브여행    ,317,625,37.56787626,126.9754657,1
625,1,소양벚꽃길,전북특별자치도 완주군 소양면 송광수만로 256,#관광지 #완주송광사벚꽃길 #송광사벚꽃길 #완주벚꽃명소 #송광사벚꽃 #완주봄나들이 #완주여행,318,626,35.8837525,127.2435459,8
626,1,의왕도깨비도로,경기도 의왕시 안양판교로 500,#관광지 #청계산 #체험 #착시현상 #나들이 #도깨비도로 #의왕도깨비도로 #서울근교나들이 #신비의도로 #드라이브코스  ,319,627,37.39358627,127.0249744,1
627,1,병대도전망대,경상남도 거제시 남부면 거제남서로 727-17,#관광지 #병대도전망대 #거제도해안도로 #거제여행 #거제둘레길 #한려해상국립공원 #거제드라이브 #신선대 ,320,628,34.70384575,128.6101152,5
628,1,하방 인공습지(비점오염저감시설),충청북도 충주시 봉방동,#관광지 #충주여행 #하방마을 #충주포토존 #충주데이트코스 #충주산책 #충주드라이브,321,629,36.97775024,127.9025208,3
629,1,순례자의 교회,제주특별자치도 제주시 한경면 일주서로 3960-24,#관광지 #제주도 #작은교회당 #제주사진명소 #길위에서묻다 #순례자의교회 #제주드라이브 #2023_설날_소원,322,630,33.31983096,126.1805487,9
630,1,달맞이동산,부산광역시 해운대구 달맞이길 184 청사포공원해월정화장실,#관광지 #달맞이동산 #해운대달맞이길 #달맞이길공원 #달맞이길산책로 #해운대공원,323,631,35.15713053,129.1821533,6
631,1,섬진강변 철쭉길,전라남도 곡성군 섬진강로 1877 섬진강레일바이크,#관광지 #섬진강철쭉길 #곡성의봄 #섬진강기차마을 #곡성섬진강기차마을 #곡성9경 #곡성구경 #곡성철쭉길,324,632,35.25900848,127.3492528,7
632,1,삼일공원,충청북도 청주시 상당구 수동 산4-40,#관광지 #청주여행 #청주삼일공원 #청주공원 #청주데이트코스 #청주산책 #청주드라이브,325,633,36.64212028,127.4953224,3
633,1,거제 유호리전망대,경상남도 거제시 장목면 유호리 산 85-2,#관광지 #경치좋은곳 #경치여행 #거제가볼만한곳 #자연환경 #자연좋은곳 #남녀노소 #야경 #야경좋은곳 #거가대교        ,326,634,35.01510179,128.7172948,5
634,1,동촌유원지,대구광역시 동구 효동로2길 72,#유원지 #산책코스 #산책하기좋은곳 #드라이브코스 #대구시민 #실내운동 #가족과함께 #관광지 #휴식하기좋은곳     ,327,635,35.87827847,128.6546406,6
635,1,남당리 행복마을,충청남도 서천군 비인면 남당길63번길 23-6,#체험 #관광지 #산책하기좋은곳 #산책길 #절영해안산책로 #자연환경 #자연마을 #자연좋은곳 #자연풍경 #자연여행       ,328,636,36.17133105,126.6158889,3
636,1,종달리 해안도로,제주특별자치도 제주시 구좌읍 종달리,#해안도로 #제주도여행 #드라이브코스 #드라이브여행 #해안절경 #연인과함께 #휴식하기 #휴식여행 #자연환경      ,329,637,33.48615734,126.8997102,9
637,1,다사항,충청남도 서천군 비인면 갯벌체험로944번길 64-12,#관광지 #서천여행 #서천데이트코스 #서천낚시 #서천항구 #서천드라이브,330,638,36.09704506,126.61303,3
638,1,덕산저수지,경기도 안성시 삼죽면 보삼로 634-16,#관광지 #덕산호수 #안성저수지 #호수산책 #삼죽면 #덕산저수지 #KGC인재개발원인근,331,639,37.06884936,127.3632168,1
639,1,용계저수지,충청북도 음성군 금왕읍 백야리 18,#관광지 #음성여행 #음성데이트코스 #음성산책 #음성저수지,332,640,36.97221208,127.6039395,3
640,1,칠곡저수지,경기도 안성시 원곡면 칠곡리,#관광지 #안성저수지 #칠곡낚시터 #칠곡리저수지 #경기남부저수지 #칠곡저수지,333,641,37.05145049,127.159769,1
641,1,거북선대교,전라남도 여수시 종화동,#전라권 #관광지 #거북선대교 #야경투어 #야경좋은곳 #경치좋은곳 #드라이브 #연인과함께 #바다경치 #여수밤바다  ,334,642,34.73643526,127.7495115,7
642,1,평대해변,제주특별자치도 제주시 구좌읍 평대리 1994-20,#관광지 #제주 #바다 #해수욕장,335,643,33.53324007,126.8406004,9
643,1,은포리해안도로,충청남도 보령시 주교면 송학리,#관광지 #해안도로 #드라이브코스 #해안드라이브 #드라이브여행 #연인과함께 #남녀노소 #휴식하기좋은곳      ,336,644,36.37197868,126.522717,3
644,1,보령 방자구이마을,충청남도 보령시 천북면 홍보로 793-12,#체험 #방자구이마을 #충청권 #농촌체험 #이색체험 #관광지 #휴식하기좋은곳 #휴식공간 #휴식여행 #휴식하기     ,337,645,36.5043717,126.5163475,3
645,1,도암호,강원특별자치도 평창군 대관령면 수하리,#관광지 #도암댐 #올림픽트래킹로드 #강릉수력발전소 #올림픽아리바우길 #인공호수 #안반데기,338,646,37.60294614,128.7097715,2
646,1,조령민속공예촌,충청북도 괴산군 연풍면 원풍로 224-11,#역사 #조령민속공예촌 #충청권 #가족여행 #민속공예품제작체험 #체험학습 #아이와함께 #공예품     ,339,647,36.78392184,128.0172772,3
647,1,차리마을,울산광역시 울주군 두서면 구량리,#관광지 #울산여행 #울산봄여행 #울산벚꽃여행 #울산벚꽃터널길 #울산벚꽃명소 #울산가볼만한곳  ,340,648,35.62610195,129.1325001,4
648,1,구례 섬진강 벚꽃길,전라남도 구례군 문척면,#관광지 #산책코스 #산책하기좋은곳 #힐링산책 #벚꽃명소 #사진촬영 #사진찍기 #사진찍기좋은곳 #연인과함께     ,341,649,35.17925845,127.4697387,7
649,1,부사방조제,충청남도 서천군 서면 부사리,#자연 #관광지 #드라이브여행 #드라이브코스 #경치좋은곳 #경치여행 #바다경치 #자연환경 #자연좋은곳 #가족과함께  ,342,650,36.17879533,126.5263273,3
650,1,옥순대교,충청북도 제천시 수산면 옥순봉로 399,#관광지 #드라이브여행 #드라이브코스 #경치좋은곳 #자연환경 #자연좋은곳 #휴식하기좋은곳 #휴식하기    ,343,651,36.94927628,128.2318366,3
651,1,후진항,강원특별자치도 양양군 강현면 동해대로 3276,#관광지 #삼척관광 #동해여행 #동해바다 #삼척바다 #동해관광,344,652,38.1324053,128.622438,2
652,1,간절곶 소망길,울산광역시 울주군 서생면 나사리,#간절곶 #간절곶소망길 #간절곶해돋이여행 #울산간절곶 #울산간절곶해맞이 #산책하기좋은곳 #산책코스 #해안길산책 #해안드라이브 #드라이브여행 #드라이브코스        ,345,653,35.35463374,129.3492111,4
653,1,삼천포대교공원,경상남도 사천시 사천대로 17,#휴식공원 #산책하기좋은곳 #산책코스 #경치좋은곳 #연인과함께 #드라이브 #삼천포대교 #관광지        ,346,654,34.93246026,128.0522578,5
654,1,구암저수지,충청북도 진천군 광혜원면 회죽리 409-2,#관광지 #구암저수지 #댓골저수지 #무수저수지 #진천저수지,347,655,36.97898317,127.4313382,3
655,1,강화 전등사,인천광역시 강화군 길상면 전등사로 37-41,#전등사 #템플스테이 #사찰&산사 #전통&역사문화체험 #서울근교여행 #수도권 #당일치기여행 #아이와함께                   ,348,656,37.63169342,126.4829145,1
656,1,귀여리벚꽃길,경기도 광주시 남종면 귀여리,#레포츠 #팔당호벚꽃길 #팔당호 #벚꽃길 #정암천벚꽃길 #정암천 #서울근교벚꽃명소 #서울 #벚꽃명소 #벚꽃 ,349,657,37.50615351,127.3183168,7
657,1,고잔저수지,경기도 평택시 청북읍 청북중앙로 785,#관광지 #고잔저수지 #평택저수지 #저수지걷기,350,658,37.06542217,126.9076442,1
658,1,낙안읍성 벚꽃길,전라남도 순천시 민속마을길 150 (덕월동),#관광지 #전라남도봄여행 #순천봄여행 #순천벚꽃길 #낙안읍성 #순천벚꽃명소 #순천벚꽃 #순천벚꽃드라이브길,351,659,34.92074592,127.4722617,7
659,1,부귀 메타세쿼이아길,전북특별자치도 진안군 부귀면 모래재로 841,#관광지 #드라이브코스 #드라이브여행 #산책하기좋은곳 #힐링산책 #휴식하기좋은곳 #휴식하기 #휴식여행 #휴식공간        ,352,660,35.80811803,127.3222076,8
660,1,돌산대교,전라남도 여수시 돌산읍 돌산로 3617-7,#대교 #야경좋은곳 #경치좋은곳 #건축물 #커플데이트 #연인과함께 #드라이브 #관광지 #여수야경 #야경여행      ,353,661,34.73022463,127.7371128,7
661,1,마복산,전라남도 고흥군 포두면 우주로 1220,#자연 #전라권 #마복산 #트레킹 #등산 #관광지 #등산객 #경치좋은곳 #경치여행 #힐링여행 #휴식하기좋은곳         ,354,662,34.54634448,127.3700773,7
662,1,방화대교,서울특별시 강서구 방화동,#수도권 #방화대교 #대교 #야경 #다리 #건축물 #한강 #관광지 #야경좋은곳 #야경여행 #서울야경 #가족과함께      ,355,663,37.5876685,126.8256844,1
663,1,땅끝조각공원,전라남도 해남군 송지면 땅끝해안로 2785,#관광지,356,664,34.31928187,126.5890067,7
664,1,고삼저수지,경기도 안성시 고삼면 고삼호수로 108,#관광지 #안성낚시터 #영화촬영지 #물안개 #주말캠핑 #사진찍기좋은호수 #캠핑장 #호수같은저수지 #넓은호수,357,665,37.08364923,127.2968169,1
665,1,늑도,경상남도 사천시 늑도길 53,#관광지,358,666,34.9231444,128.0386759,5
666,1,서산B지구방조제,충청남도 홍성군 서부면 남당항로 934-14,#관광지 #충남여행 #충남낚시여행 #서산바다여행 #서산B지구방조제 #서산가볼만한곳 #서산AB방조제 ,359,667,36.59364655,126.4588281,3
667,1,고북제,충청남도 서산시 고북면 신송리 817-1,#관광지 #고북제 #서산낚시 #고북저수지 #고북지 #서산저수지,360,668,36.65296899,126.5458159,3
668,1,영종대교,인천광역시 서구 정서진남로 25 (청라동),#관광지 #건축물 #대교 #영종대교 #야경좋은곳 #야경투어 #야경명소 #야경코스 #연인과함께 #드라이브코스 #해안드라이브 #드라이브여행 #야간드라이브  ,361,669,37.55383245,126.6070692,1
669,1,용두암,제주특별자치도 제주시 용두암길,#용두암 #제주권 #친환경여행 #바다풍경 #자연 #가족여행 #관광지 #자연환경 #자연좋은곳 #자연발생 #자연여행         ,362,670,33.51580339,126.511971,9
670,1,섬진강댐 물 문화관,전북특별자치도 임실군 운암면 강운로 1239,#섬진강댐물문화관 #전시관 #산업관광 #전라권 #아이와함께 #체험학습 #친환경에너지 #신재생에너지 #섬진강댐    ,363,671,35.60637337,127.11009,8
671,1,미소공원,전라남도 완도군 군외면 당인리,#관광지 #완도여행 #공원 #완도공원 #바다전망대 #드라마촬영지 #드라마신성한이혼촬영지 #드라마신성한이혼,364,672,34.32888471,126.6586504,7
672,1,금강하구둑(군산),전북특별자치도 군산시 성산면 철새로 120,#자연 #관광지 #금강하구둑 #자연환경 #자연좋은곳 #자연풍경 #자연속으로 #금강 #경치좋은곳 #드라이브     ,365,673,36.01594833,126.7496865,8
673,1,백운호수,경기도 의왕시 백운로 526,#자연 #백운호수 #호수 #휴양여행 #힐링 #수도권 #관광지 #의왕가볼만한곳 #의왕 #경치좋은곳 #의왕백운사 #백운사 ,366,674,37.38326481,127.0007714,1
674,1,범바위 전망대,경상북도 봉화군 명호면 도천리 산 343-1,#관광지,367,675,36.86953425,128.9054565,6
675,1,인천대교,인천광역시 중구 인천대교고속도로 3,#인천대교 #수도권 #전망좋은곳 #야경투어 #바다풍경 #영화촬영지 #드라마촬영지 #관광지 #드라이브코스 #드라이브여행       ,368,676,37.42566575,126.5476448,1
676,1,반구정습지,전라남도 곡성군 석곡면 봉전리,#관광지 #곡성여행 #습지 #보성강 #주암댐 #반구정 #자연생태 #곡성습지,369,677,35.11550066,127.2453184,7
677,1,변산해안도로 (부안변산해안도로),전북특별자치도 부안군 변산면 운산리 439-15,#관광지 #변산해안도로 #격포해변 #격포항 #변산해변로 #수성당 #변산반도국립공원 #적벽강 #변산마실길 ,370,678,35.66344836,126.5113807,8
678,1,진도타워,전라남도 진도군 군내면 만금길 112-41,#진도타워 #전라권 #드라이브여행 #전망대 #바다풍경 #섬여행 #관광지 #경치좋은곳 #아이와함께 #진도가볼만한곳     ,371,679,34.56600789,126.3025094,7
679,1,북악스카이 팔각정,서울특별시 종로구 북악산로 267,#북악스카이팔각정 #수도권 #도심여행 #걷기길 #전망대 #관광지 #야간관광100선 #북악스카이 #팔각정 #서울야경,372,680,37.60202794,126.980567,1
680,1,낙산공원,서울특별시 종로구 낙산길 41,#낙산공원 #수도권 #드라이브여행 #아이와함께 #친구와함께 #연인과함께 #가족여행 #체험학습 #데이트코스 #힐링        ,373,681,37.58057256,127.0065125,1
681,1,담양호,전라남도 담양군 금성면 금성산성길,#담양호 #가족여행 #연인과함께 #친구와함께 #아이와함께 #힐링 #인생샷 #자연좋은곳 #힐링&휴양여행 #자연 #관광지,374,682,35.37764761,127.0118601,7
682,1,새둥지마을,경기도 연천군 백학면 노아로491번길 86,#연천새둥지마을 #농촌체험마을 #수도권 #서울근교여행 #드라이브여행 #아이와함께 #친구와함께 #가족여행         ,375,683,38.0064221,126.9599546,1
683,1,용담댐 물 문화관,전북특별자치도 진안군 안천면 안용로 747,#용담댐 #물문화관 #산업관광 #전라권 #아이와함께 #친환경에너지 #신재생에너지 #전시관 #체험학습      ,376,684,35.94504775,127.5284884,8
684,1,노봉해변,강원특별자치도 동해시 동해대로 6218 (망상동),#바다풍경 #자연좋은곳 #여름여행 #여름방학가볼만한곳 #아이와함께 #친구와함께 #연인과함께 #가족여행 #체험학습        ,377,685,37.59029955,129.0956316,2
685,1,석문선착장,충청남도 당진시 송산면 석문방조제로 707,#관광지 #당진여행 #당진데이트코스 #당진선착장 #당진산책 #당진낚시,378,686,36.9949153,126.6852969,3
686,1,영광불갑테마공원,전라남도 영광군 불갑면 금계리,#관광지 #영광여행 #공원 #영광공원 #수변공원 #불갑저수지 #영광수변공원,379,687,35.21598831,126.5286126,7
687,1,밀양댐 물 문화관,경상남도 밀양시 단장면 고례2길 79-10,#충청권 #밀양댐물문화관 #경상권 #산업관광 #아이와함께 #체험학습 #친환경에너지 #신재생에너지 #밀양댐 #물문화관   ,380,688,35.48523626,128.9302773,5
688,1,남해대교,경상남도 남해군 설천면,#관광지 #대교 #건축물 #경치좋은곳 #바다경치 #해안드라이브 #드라이브여행 #야간드라이브 #연인과함께     ,381,689,34.94166161,127.8717956,5
689,1,월정리해변(월정리해수욕장),제주특별자치도 제주시 구좌읍 해맞이해안로 480-1,#제주권 #가족여행 #아이와함께 #여름여행 #여름휴가 #피서여행 #핫플레이스 #바다풍경                      ,382,690,33.55465368,126.7983897,9
690,1,백암해안전망대,전라남도 영광군 백수읍 해안로 565-17,#관광지 #백암해안전망대 #풍력발전기 #백수해안도로 #해안전망대 #영광여행 #영광9경 #노을명소,383,691,35.32387083,126.378801,7
